date,77491_32247,77495_32247,77500_32247,77500_32252,77504_32234,77504_32238,77504_32243,77504_32247,77504_32252,77509_32238,77509_32243,77509_32247,77509_32252,77513_32243,77513_32247,77513_32252,77513_32256,77513_32261,77518_32252,77518_32256,77518_32261,77518_32265,77522_32234,77522_32238,77522_32256,77522_32261,77522_32265,77522_32270,77527_32234,77527_32238,77527_32243,77527_32247,77527_32265,77527_32270,77527_32274,77527_32279,77527_32283,77531_32234,77531_32238,77531_32243,77531_32247,77531_32252,77531_32256,77531_32261,77531_32265,77531_32270,77531_32274,77531_32279,77531_32283,77531_32288,77536_32234,77536_32247,77536_32252,77536_32256,77536_32261,77536_32265,77536_32270,77536_32274,77536_32279,77536_32283,77536_32288,77540_32229,77540_32234,77540_32270,77540_32274,77540_32279,77540_32283,77540_32288,77545_32274,.geo
2004_07_14,13,13,13,0,40,40,20,20,10,11,20,20,10,11,20,10,10,0,10,10,0,0,23,11,0,0,0,0,0,0,0,0,0,0,0,-11000,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,42,12,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_07_15,38,35,35,35,0,0,47,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,13,0,0,0,0,0,0,42,17,13,0,0,0,0,0,0,0,0,0,0,0,0,-11000,-11000,0,0,0,0,0,0,22,15,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_07_16,10,10,10,10,11,14,14,10,10,16,10,10,10,10,10,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,12,-11000,-11000,-11000,-11000,-11000,-11000,-11000,12,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,12,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_07_17,20,20,20,16,0,25,25,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,23,0,21,0,0,0,0,0,0,23,55,48,0,0,0,0,0,0,0,0,0,0,23,19,0,0,0,0,0,0,0,0,0,12,73,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_07_18,59,49,49,27,49,28,49,49,27,28,17,49,27,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,0,0,0,0,0,0,0,0,0,0,0,10,51,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_07_19,15,26,26,15,11,41,41,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,57,42,0,13,0,0,0,0,0,57,57,34,13,24,0,0,0,0,0,0,0,0,57,50,24,0,0,0,0,0,0,0,0,20,66,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_07_20,35,35,35,28,46,0,68,46,28,0,0,0,28,18,0,0,43,22,0,43,0,0,0,0,0,0,0,0,0,24,10,0,0,0,0,0,0,24,61,24,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,30,40,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_07_21,17,20,20,0,16,0,30,20,0,0,20,20,0,20,20,0,0,0,0,0,0,0,36,25,0,0,0,0,36,36,25,0,0,0,0,0,0,20,29,22,0,0,0,0,0,0,0,0,0,0,20,18,0,0,0,0,0,0,0,0,0,20,16,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_07_22,37,24,24,0,0,40,0,24,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,35,0,0,0,0,0,23,0,0,0,0,0,0,0,15,55,32,0,0,0,0,0,0,0,0,0,0,15,32,0,0,0,0,0,0,0,0,-11000,-11000,25,0,0,0,0,-11000,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_07_23,25,25,25,27,19,36,36,27,27,34,34,27,27,34,22,22,18,27,22,18,18,0,0,10,18,18,0,0,0,0,0,13,0,0,0,-11000,-11000,29,0,13,13,0,0,0,0,0,0,0,0,0,29,13,0,0,0,0,0,0,0,0,0,34,29,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_07_24,0,13,13,26,0,0,19,17,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,49,24,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,32,70,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_07_25,62,62,62,47,49,51,57,47,0,21,36,36,0,0,0,0,31,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,-11000,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,26,28,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_07_26,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_07_27,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_07_28,0,15,15,0,0,13,13,15,0,13,13,0,0,0,0,0,0,0,0,0,0,0,11,21,0,0,0,0,42,21,21,0,0,0,0,0,0,42,50,23,0,0,0,0,0,0,0,0,0,0,42,32,0,0,0,0,0,0,0,0,0,22,42,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_07_29,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_07_30,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_07_31,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,0,0,-11000,0,0,-11000,-11000,0,0,0,-11000,-11000,-11000,-11000,0,0,-11000,-11000,-11000,-11000,-11000,-11000,-11000,0,0,0,0,0,-11000,-11000,-11000,-11000,-11000,-11000,0,0,0,0,0,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_01,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_02,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_03,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_04,-11000,-11000,-11000,66,61,55,73,73,53,55,53,53,53,33,33,40,40,-11000,40,40,-11000,-11000,-11000,56,-11000,-11000,-11000,-11000,-11000,-11000,19,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_05,81,76,76,74,31,60,52,76,36,23,0,36,36,0,0,0,0,62,0,0,0,0,25,39,0,0,0,0,25,43,0,0,0,0,0,0,0,40,65,80,0,0,0,0,0,0,0,0,0,0,40,85,0,15,0,0,0,0,0,0,0,78,56,0,0,0,0,0,19,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_06,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_07,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_08,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_09,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_10,51,51,51,38,67,47,53,38,38,17,19,38,38,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11000,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,19,28,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_11,0,0,0,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,61,49,0,0,0,0,0,0,0,0,0,0,0,60,0,26,11,0,0,0,0,0,0,14,67,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_12,36,36,36,21,44,0,22,21,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,-11000,0,0,0,0,0,0,0,0,0,0,12,72,0,0,0,0,0,0,0,0,0,12,55,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_13,0,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,21,-11000,-11000,-11000,-11000,-11000,21,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,21,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,21,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,11,21,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_14,18,0,0,16,0,0,10,10,16,0,0,0,16,0,0,0,0,20,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,35,0,0,0,0,0,0,0,0,0,0,14,20,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_15,13,13,13,29,27,13,13,13,29,0,13,29,29,0,0,29,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_16,0,17,17,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11000,-11000,0,0,0,0,0,27,-11000,0,0,0,0,0,0,0,66,17,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,-11000,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_17,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_18,22,-11000,-11000,-11000,20,20,18,-11000,-11000,24,17,18,-11000,16,17,16,32,-11000,20,32,32,36,14,16,24,27,30,44,19,16,16,20,30,35,-11000,-11000,-11000,19,0,0,20,-11000,-11000,27,30,25,-11000,-11000,-11000,-11000,19,23,-11000,-11000,24,24,25,-11000,-11000,-11000,-11000,0,0,25,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_19,22,26,26,18,32,31,29,26,0,18,0,12,0,0,12,0,-11000,-11000,0,-11000,-11000,-11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,43,44,0,0,0,0,0,0,0,0,0,0,20,44,0,0,0,0,0,0,0,0,0,27,68,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,35,0,0,0,0,0,0,27,50,29,0,0,0,0,0,0,0,0,0,0,27,50,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_21,32,16,16,30,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,46,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_22,15,15,15,0,0,12,12,0,0,12,12,0,0,12,0,0,0,0,0,0,0,0,19,41,0,0,0,0,37,41,41,0,0,0,0,0,0,37,42,42,0,26,0,0,0,0,0,0,0,0,37,26,26,0,0,0,0,0,0,0,0,15,37,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_23,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,14,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,17,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,17,-11000,-11000,-11000,-11000,-11000,-11000,-11000,0,-11000,-11000,0,0,-11000,-11000,12,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_24,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_25,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,72,72,-11000,72,72,72,-11000,-11000,-11000,-11000,-11000,72,-11000,-11000,-11000,67,-11000,-11000,-11000,-11000,-11000,-11000,67,-11000,67,70,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,67,70,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_26,19,17,17,17,-11000,17,15,17,-11000,17,19,17,-11000,19,19,-11000,-11000,-11000,-11000,-11000,-11000,0,-11000,-11000,-11000,-11000,0,0,-11000,-11000,-11000,-11000,0,0,0,0,0,-11000,-11000,-11000,-11000,-11000,-11000,-11000,0,0,0,0,0,0,-11000,-11000,-11000,-11000,-11000,-11000,-11000,0,0,0,0,30,30,-11000,-11000,0,0,0,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_27,17,27,27,27,16,0,21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,23,0,0,0,0,0,31,59,47,23,0,0,0,0,0,0,0,0,0,31,47,0,24,0,0,0,0,0,0,0,33,31,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_28,35,35,35,44,40,32,32,15,0,15,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,10,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,11,60,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_29,39,0,0,0,41,41,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,29,48,48,11,0,0,0,0,0,29,48,48,11,29,0,0,0,0,0,0,0,0,29,68,29,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_30,22,10,10,20,25,0,0,15,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,47,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_08_31,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11000,0,0,0,0,-11000,-11000,0,0,-11000,-11000,-11000,-11000,-11000,0,0,0,0,-11000,-11000,-11000,-11000,0,-11000,-11000,-11000,0,0,0,0,-11000,-11000,-11000,-11000,-11000,-11000,-11000,0,0,0,0,0,-11000,-11000,0,0,0,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_09_01,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,-11000,-11000,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,16,36,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_09_02,-11000,15,15,15,21,0,14,15,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_09_03,0,0,0,0,10,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,53,0,0,0,0,0,0,0,0,53,38,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_09_04,55,55,55,0,35,25,42,17,0,23,0,17,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_09_05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,56,10,28,0,0,0,0,0,0,56,28,28,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_09_06,17,23,23,0,21,35,25,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,-11000,0,0,0,0,0,0,0,0,0,0,39,-11000,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_09_07,0,0,0,0,0,0,13,13,0,21,13,13,0,21,0,0,0,0,0,0,0,0,21,21,0,0,0,0,21,54,25,0,0,0,0,0,0,31,54,25,0,0,0,0,0,0,0,0,0,0,31,36,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_09_08,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,-11000,0,0,0,0,0,0,0,0,0,0,17,44,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_09_09,44,44,44,47,47,47,42,42,33,0,0,42,33,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11000,0,0,0,0,0,0,0,0,0,0,0,-11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2004_09_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,53,56,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
